ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
68,413.0,73,2024-03-29,NYK,@,SAS,"L, 126-130 (OT)",1,43:19,25.0,47.0,0.532,5.0,13.0,0.385,20.0,34.0,0.588,0.585,6.0,6.0,1.0,1.0,3.0,4.0,6.0,1.0,0.0,1.0,2.0,61.0,43.1,20.0
69,414.0,74,2024-03-31,NYK,,OKC,"L, 112-113",1,34:51,11.0,25.0,0.44,4.0,11.0,0.364,7.0,14.0,0.5,0.52,4.0,8.0,0.5,0.0,2.0,2.0,7.0,1.0,0.0,3.0,3.0,30.0,17.6,17.0
70,415.0,75,2024-04-02,NYK,@,MIA,"L, 99-109",1,36:19,5.0,18.0,0.278,1.0,6.0,0.167,4.0,12.0,0.333,0.306,9.0,10.0,0.9,0.0,2.0,2.0,10.0,0.0,0.0,5.0,2.0,20.0,10.8,-9.0
71,416.0,76,2024-04-04,NYK,,SAC,"W, 120-109",1,38:13,12.0,20.0,0.6,2.0,5.0,0.4,10.0,15.0,0.667,0.65,9.0,10.0,0.9,0.0,2.0,2.0,11.0,3.0,0.0,3.0,2.0,35.0,32.9,22.0
72,417.0,77,2024-04-05,NYK,@,CHI,"L, 100-108",1,41:35,13.0,28.0,0.464,1.0,5.0,0.2,12.0,23.0,0.522,0.482,8.0,10.0,0.8,1.0,5.0,6.0,11.0,2.0,0.0,5.0,1.0,35.0,26.3,-2.0
73,418.0,78,2024-04-07,NYK,@,MIL,"W, 122-109",1,39:26,16.0,32.0,0.5,2.0,6.0,0.333,14.0,26.0,0.538,0.531,9.0,11.0,0.818,1.0,5.0,6.0,8.0,0.0,0.0,1.0,4.0,43.0,31.4,11.0
74,419.0,79,2024-04-09,NYK,@,CHI,"W, 128-117",1,42:26,13.0,24.0,0.542,7.0,12.0,0.583,6.0,12.0,0.5,0.688,12.0,12.0,1.0,0.0,3.0,3.0,8.0,1.0,0.0,1.0,0.0,45.0,39.9,9.0
75,420.0,80,2024-04-11,NYK,@,BOS,"W, 118-109",1,30:02,15.0,23.0,0.652,6.0,11.0,0.545,9.0,12.0,0.75,0.783,3.0,5.0,0.6,0.0,2.0,2.0,4.0,0.0,0.0,2.0,2.0,39.0,28.7,28.0
76,421.0,81,2024-04-12,NYK,,BRK,"W, 111-107",1,36:32,10.0,25.0,0.4,3.0,7.0,0.429,7.0,18.0,0.389,0.46,7.0,7.0,1.0,0.0,1.0,1.0,11.0,1.0,0.0,0.0,2.0,30.0,24.7,7.0
77,422.0,82,2024-04-14,NYK,,CHI,"W, 120-119 (OT)",1,41:11,14.0,30.0,0.467,1.0,4.0,0.25,13.0,26.0,0.5,0.483,11.0,12.0,0.917,2.0,6.0,8.0,7.0,0.0,0.0,4.0,1.0,40.0,27.9,1.0
