player_game_num_career,date,pts,blk,orb,drb,ast,stl,tov,fg3,fg,ft
321.0,2023-01-20,19.0,3.0,0.0,0.0,9.0,2.0,3.0,1.0,7.0,4.0
322.0,2023-01-22,21.0,0.0,0.0,1.0,5.0,1.0,3.0,4.0,6.0,5.0
323.0,2023-01-24,14.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,5.0,3.0
324.0,2023-01-26,29.0,2.0,1.0,3.0,7.0,0.0,1.0,2.0,12.0,3.0
325.0,2023-01-28,26.0,0.0,2.0,1.0,4.0,1.0,1.0,0.0,10.0,6.0
326.0,2023-01-31,37.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,13.0,9.0
327.0,2023-02-04,41.0,0.0,0.0,5.0,7.0,0.0,1.0,5.0,14.0,8.0
328.0,2023-02-05,21.0,0.0,1.0,4.0,7.0,1.0,2.0,1.0,6.0,8.0
329.0,2023-02-07,25.0,0.0,1.0,1.0,5.0,2.0,1.0,3.0,9.0,4.0
330.0,2023-02-10,30.0,0.0,1.0,6.0,9.0,0.0,2.0,2.0,12.0,4.0
331.0,2023-02-11,38.0,0.0,0.0,3.0,5.0,1.0,1.0,2.0,11.0,14.0
332.0,2023-02-13,40.0,1.0,1.0,1.0,5.0,0.0,0.0,6.0,15.0,4.0
333.0,2023-02-15,28.0,0.0,1.0,8.0,5.0,0.0,5.0,1.0,10.0,7.0
334.0,2023-02-24,13.0,0.0,1.0,3.0,9.0,1.0,1.0,0.0,6.0,1.0
335.0,2023-02-25,20.0,0.0,0.0,2.0,5.0,0.0,3.0,3.0,5.0,7.0
336.0,2023-02-27,17.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,4.0,9.0
337.0,2023-03-01,39.0,0.0,0.0,5.0,6.0,0.0,3.0,5.0,15.0,4.0
338.0,2023-03-03,25.0,0.0,0.0,2.0,8.0,2.0,1.0,3.0,9.0,4.0
339.0,2023-03-09,19.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,6.0,4.0
340.0,2023-03-18,24.0,0.0,0.0,2.0,5.0,0.0,1.0,2.0,9.0,4.0
341.0,2023-03-20,23.0,0.0,0.0,2.0,10.0,2.0,2.0,1.0,9.0,4.0
342.0,2023-03-22,25.0,0.0,1.0,5.0,6.0,1.0,5.0,2.0,10.0,3.0
343.0,2023-03-29,12.0,0.0,0.0,2.0,3.0,0.0,3.0,1.0,5.0,1.0
344.0,2023-03-31,48.0,0.0,2.0,2.0,9.0,0.0,2.0,7.0,18.0,5.0
345.0,2023-04-02,27.0,0.0,0.0,3.0,8.0,3.0,5.0,1.0,11.0,4.0
346.0,2023-10-25,15.0,0.0,1.0,2.0,6.0,3.0,2.0,3.0,6.0,0.0
347.0,2023-10-27,31.0,0.0,0.0,3.0,5.0,0.0,2.0,8.0,11.0,1.0
348.0,2023-10-28,14.0,0.0,1.0,3.0,5.0,0.0,1.0,1.0,4.0,5.0
349.0,2023-10-31,19.0,0.0,0.0,5.0,2.0,2.0,5.0,1.0,7.0,4.0
350.0,2023-11-01,24.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,8.0,8.0
351.0,2023-11-03,45.0,0.0,2.0,3.0,4.0,1.0,4.0,2.0,17.0,9.0
352.0,2023-11-06,7.0,0.0,2.0,1.0,6.0,3.0,4.0,1.0,2.0,2.0
353.0,2023-11-08,25.0,0.0,0.0,2.0,6.0,0.0,0.0,5.0,8.0,4.0
354.0,2023-11-12,20.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,7.0,4.0
355.0,2023-11-13,26.0,0.0,0.0,3.0,4.0,1.0,2.0,3.0,10.0,3.0
356.0,2023-11-15,24.0,0.0,0.0,0.0,8.0,0.0,3.0,6.0,8.0,2.0
357.0,2023-11-17,32.0,0.0,3.0,4.0,7.0,0.0,0.0,6.0,10.0,6.0
358.0,2023-11-18,32.0,0.0,0.0,4.0,7.0,0.0,2.0,4.0,12.0,4.0
